db_id,train_example
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many solutions whose repository's stars are a third more than forks? solutions refers to Solution.Id; repository stars are a third more than forks = (MULTIPLY(Stars, 1/3))>Forks;
CREATED SQL: SELECT COUNT(T2.RepoId) FROM Repo AS T1 INNER JOIN Solution AS T2 ON T1.Id = T2.RepoId WHERE T1.Forks < T1.Stars * 1 / 3
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: Please provide the path of solution of method whose full comment is Feeds data into the parser. path of solution refers to Path; method refers to name; full comment = 'Feeds data into the parser';
CREATED SQL: SELECT T1.Path FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.FullComment = 'Feeds data into the parser'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: Among the repository ""3"", how many methods whose comments is XML format? repository refers to RepoId; RepoId = 3; method refers to Name; method whose comment is XML format refers to CommentIsXml = 1;
CREATED SQL: SELECT COUNT(T2.SolutionId) FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T1.RepoId = 3 AND T2.CommentIsXml = 1
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is the percentage of solutions for the method that needs to be compiled in the English methods? method that needs to be compiled refers to WasCompiled = 0; English method refers to Lang = 'en'; percentage of solutions = MULTIPLY(DIVIDE(SUM(WasCompiled = 0), COUNT(Solution.Id)), 100);
CREATED SQL: SELECT CAST(SUM(CASE WHEN T1.WasCompiled = 0 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(Lang) FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.Lang = 'en'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many more stars in percentage are there for the repository of solution ""1"" than solution ""2""? solution refers to Solution.Id; Solution.Id = 1 OR 2; percentage = DIVIDE(MULTIPLY(SUBTRACT(SUM(Solution.Id = 1), SUM(Solution.Id = 2)), 100)), SUM(Solution.Id = 2);
CREATED SQL: SELECT CAST(SUM(CASE WHEN T2.Id = 1 THEN T1.Stars ELSE 0 END) - SUM(CASE WHEN T2.Id = 2 THEN T1.Stars ELSE 0 END) AS REAL) * 100 / SUM(CASE WHEN T2.Id = 2 THEN T1.Stars ELSE 0 END) FROM Repo AS T1 INNER JOIN Solution AS T2 ON T1.Id = T2.RepoId
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many solutions are there whose respositories received the number of stars more than one third of the number of forks? number of solutions are there whose repositories received the number of stars more than one third of the number of forks refers to Stars>DIVIDE(Forks, 3);
CREATED SQL: SELECT COUNT(DISTINCT T1.Id) FROM Repo AS T1 INNER JOIN Solution AS T2 ON T1.Id = T2.RepoId WHERE T1.Stars > CAST(T1.Forks AS REAL) / 3
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is the task of method number 2? task of the method refers to the second part of the Name after the "".""; method number refers to Method_100k.Id; Method_100k.Id = 2;
CREATED SQL: SELECT SUBSTR(SUBSTR(Name, INSTR(Name, '.') + 1), 1, INSTR(SUBSTR(Name, INSTR(Name, '.') + 1), '.') - 1) task FROM Method WHERE Id = 2
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What format does the method number 8's comment have? format refers CommentIsXml; method number refers to Method_100k.Id; Method_100k.Id = 8;
CREATED SQL: SELECT CASE WHEN CommentIsXml = 0 THEN 'isNotXMLFormat' WHEN CommentIsXml = 1 THEN 'isXMLFormat' END format FROM Method WHERE Id = 8
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: Please provide a link to the most well-known repository's Github address. link refers to Url; well-known repository refers to MAX(Watchers);
CREATED SQL: SELECT Url FROM Repo WHERE Watchers = ( SELECT MAX(Watchers) FROM Repo )
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is the task of the method that is in the Czech language? method refers to Name; task of the method refers to the second part of the Name after the "".""; Czech language refers to Lang = 'cs'
CREATED SQL: SELECT DISTINCT SUBSTR(SUBSTR(Name, INSTR(Name, '.') + 1), 1, INSTR(SUBSTR(Name, INSTR(Name, '.') + 1), '.') - 1) task FROM Method WHERE Lang = 'cs'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is the solution path for method number 3? solution path refers to Path; method number refers to Method_100k.Id; Method_100k.Id = 3;
CREATED SQL: SELECT T1.Path FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.Id = 3
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is the language of method number 28 that can be found in the repository number 3? language of method refers to Lang; method number refers to Method_100k.Id; Method_100k.Id = 28; repository number refers to RepoId; RepoID = 3;
CREATED SQL: SELECT T2.Lang FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.Id = 28 AND T1.RepoId = 3
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is solution 1's processing time and how many methods have been using this solution? solution refers to Solution.Id and SolutionId; Solution.Id = 1; SolutionId = 1; processing time refers to ProcessedTime; methods refers to Name;
CREATED SQL: SELECT T1.ProcessedTime, COUNT(T2.SolutionId) FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.SolutionId = 1
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many methods in the same repository share a tokenized name that begins with ""query language...""? methods refers to Name; tokenized name refers to NameTokenized; NameTokenized LIKE 'query language%';
CREATED SQL: SELECT COUNT(T2.SolutionId) FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.NameTokenized LIKE 'query language%'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: Please state the API calls for method number 10 and its intended course of action. method number refers to Method_100k.Id; Method_100k.Id = 10; intended course of action refers to Path;
CREATED SQL: SELECT T2.ApiCalls, T1.Path FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.Id = 10
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many methods in repository 150 did not have a comment and a summary? methods refers to Name; repository that did not have a comment and a summary refers to FullComment IS NULL AND Summary IS NULL;
CREATED SQL: SELECT COUNT(T2.SolutionId) FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T1.RepoId = 150 AND T2.FullComment IS NULL AND T2.Summary IS NULL
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is the comment format of method number 50 with the solution path ""managedfusion_managedfusion\ManagedFusion.sln""? comment format refers to CommentIsXml; method number refers to Method_100k.Id; Method_100k.Id = 50; solution path refers to Path; Path = 'managedfusion_managedfusion\ManagedFusion.sln';
CREATED SQL: SELECT CASE WHEN T2.CommentIsXml = 0 THEN 'isNotXMLFormat' WHEN T2.CommentIsXml = 1 THEN 'isXMLFormat' END format FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.Id = 50 AND T1.Path = 'managedfusion_managedfusionManagedFusion.sln'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What is the task method of the tokenized name ""string extensions to pascal case
""? method refers to Name; task of the method refers to the second part of the Name after the "".""; tokenized name refers to NameTokenized; NameTokenized = 'string extensions to pascal case';
CREATED SQL: SELECT DISTINCT SUBSTR(SUBSTR(Name, INSTR(Name, '.') + 1), 1, INSTR(SUBSTR(Name, INSTR(Name, '.') + 1), '.') - 1) task FROM Method WHERE NameTokenized = 'string extensions to pascal case'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: Provide the tokenized name of the method ""Sky.Excel.ExcelBook.TypeConvert"". tokenized name refers to NameTokenized; NameTokenized = 'Sky.Excel.ExcelBook.TypeConvert';
CREATED SQL: SELECT NameTokenized FROM Method WHERE Name = 'Sky.Excel.ExcelBook.TypeConvert'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many path does the github address ""https://github.com/jeffdik/tachy.git"" have? github address refers to Url; Url = 'https://github.com/jeffdik/tachy.git';
CREATED SQL: SELECT COUNT(DISTINCT T2.Path) FROM Repo AS T1 INNER JOIN Solution AS T2 ON T1.Id = T2.RepoId WHERE T1.Url = 'https://github.com/jeffdik/tachy.git'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many watchers does the path ""maff_se3ue7\US7.sln"" have?
CREATED SQL: SELECT T1.Watchers FROM Repo AS T1 INNER JOIN Solution AS T2 ON T1.Id = T2.RepoId WHERE T2.Path = 'maff_se3ue7US7.sln'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: List 5 github address that the solutions can be implemented without the need of compilation. github address refers to Url; solution can be implemented without the need of compliation refers to WasCompiled = 1;
CREATED SQL: SELECT T1.Url FROM Repo AS T1 INNER JOIN Solution AS T2 ON T1.Id = T2.RepoId WHERE T2.WasCompiled = 1 LIMIT 5
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: What are the solution path of the tokenized name ""matrix multiply""? solution path refers to Path; tokenized name refers to NameTokenized; NameTokenized = 'matrix multiply';
CREATED SQL: SELECT DISTINCT T1.Path FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.NameTokenized = 'matrix multiply'
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: How many XML format does the github address ""https://github.com/dogeth/vss2git.git"" have? Xml format refers to CommentisXml, github address refers to Url; Url = 'https://github.com/dogeth/vss2git.git';
CREATED SQL: SELECT COUNT(T3.CommentIsXml) FROM Repo AS T1 INNER JOIN Solution AS T2 ON T1.Id = T2.RepoId INNER JOIN Method AS T3 ON T2.Id = T3.SolutionId WHERE T1.Url = 'https://github.com/dogeth/vss2git.git' AND T3.CommentIsXml = 1
END OF QUESTION"
codebase_comments,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Method (
Id integer,
Name text,
FullComment text,
Summary text,
ApiCalls text,
CommentIsXml integer,
SampledAt integer,
SolutionId integer,
Lang text,
NameTokenized text,
PRIMARY KEY (Id),
);
CREATE TABLE MethodParameter (
Id integer,
MethodId text,
Type text,
Name text,
PRIMARY KEY (Id),
);
CREATE TABLE Repo (
Id integer,
Url text,
Stars integer,
Forks integer,
Watchers integer,
ProcessedTime integer,
PRIMARY KEY (Id),
);
CREATE TABLE Solution (
Id integer,
RepoId integer,
Path text,
ProcessedTime integer,
WasCompiled integer,
PRIMARY KEY (Id),
);
---------------------
QUESTION: List 5 solution path that has sampling time of 636431758961741000. solution path refers to Path; sampling time refers to SampledAt; SampledAt = '636431758961741000';
CREATED SQL: SELECT DISTINCT T1.Path FROM Solution AS T1 INNER JOIN Method AS T2 ON T1.Id = T2.SolutionId WHERE T2.SampledAt = 636431758961741000 LIMIT 5
END OF QUESTION"
